roc_auc,pr_auc,f1,brier,ece,n_samples,pos_rate,reliability_slope,reliability_intercept,n,fold,variant,subset
0.5048429319371728,0.4808963943443987,0.0,0.24671660679399657,0.00039384629584166,431,0.443155437707901,1.0,0.0,431,2,late_all,filing
0.49130609285584814,0.44449814762540074,0.0,0.2477039190948845,0.007653974224879567,1117,0.45120859146118164,1.0,0.0,1117,2,late_all,no_filing
0.49839331348520244,0.43832469424745585,0.0,0.2474210811755125,0.005660721833385229,1548,0.4489664137363434,1.0,0.0,1548,2,cross_modal,all
0.493564572425829,0.4428228887557428,0.0,0.24680492253181077,6.367813115865095e-05,431,0.443155437707901,1.0,0.0,431,2,cross_modal,filing
0.4988736114347859,0.4382086589065337,0.0,0.24765882904967132,0.007820352707194778,1117,0.45120859146118164,1.0,0.0,1117,2,cross_modal,no_filing
0.5179239210804887,0.46650980709206596,0.0,0.24676230468270138,0.01186127908213147,1512,0.4424603283405304,1.0,0.0,1512,3,lr_M1_numeric,all
0.5027322404371584,0.43497820483568267,0.0,0.24548688093353654,0.0020079502043517383,430,0.43255814909935,1.0,0.0,430,3,lr_M1_numeric,filing
0.5243590940041546,0.48224247687293925,0.0,0.24726917364031772,0.015777113011442856,1082,0.4463955760002136,1.0,0.0,1082,3,lr_M1_numeric,no_filing
0.46258291708557414,0.41898903606255467,0.0,0.24852660904444487,0.012857525039621629,1512,0.4424603283405304,-1.2947149644344975,0.9986734539799093,1512,3,lr_M2_visual,all
0.4862286268288384,0.4378005841644181,0.0,0.24633132295387364,0.006414570411076357,430,0.43255814909935,-0.36851754004335346,0.5904834385887554,430,3,lr_M2_visual,filing
0.4514200686444281,0.41263813021691803,0.0,0.24939904251851666,0.01637127877121264,1082,0.4463955760002136,-1.7339949515772761,1.1920555165704965,1082,3,lr_M2_visual,no_filing
0.497513152365298,0.4355755605684044,0.0,0.24769075775562743,0.019880056451615134,1512,0.4424603283405304,1.3160329858803232,-0.11366924315342275,1512,3,lr_M3_text,all
0.5414242904988542,0.46655669174870007,0.0,0.24538774422466075,0.027955572548488915,430,0.43255814909935,1.579769856453942,-0.2066207971427928,430,3,lr_M3_text,filing
0.4750118382258906,0.43043157840942375,0.0,0.24860600342874734,0.018990602576197453,1082,0.4463955760002136,2.421539060733117,-0.5941998337719174,1082,3,lr_M3_text,no_filing
0.49591288142745943,0.4440680919917672,0.0,0.24724498516245577,0.011059042463440822,1512,0.4424603283405304,-0.7907507700139791,0.7851580400964413,1512,3,gb_M1_numeric,all
0.492838885950996,0.440584986924897,0.0,0.2456789832374092,0.0021636014156070655,430,0.43255814909935,0.6528107470330574,0.15102143506184074,430,3,gb_M1_numeric,filing
0.4972469644023683,0.4472193534252648,0.0,0.24786733343211384,0.01468456767550932,1082,0.4463955760002136,-1.3833569153229544,1.0452121341624956,1082,3,gb_M1_numeric,no_filing
0.5254225867825599,0.45143834051504467,0.0,0.24682771134834824,0.011903369707310374,1512,0.4424603283405304,1.0,0.0,1512,3,gb_M2_visual,all
0.5377005111933721,0.4441277785761772,0.0,0.24545108482554148,0.0019935509871244483,430,0.43255814909935,1.0,0.0,430,3,gb_M2_visual,filing
0.5204377896908926,0.4574851480256007,0.0,0.24737479952284633,0.015841653389149113,1082,0.4463955760002136,1.0,0.0,1082,3,gb_M2_visual,no_filing
0.4898797270053036,0.43879462300375716,0.0,0.2476323862380454,0.013035014697435933,1512,0.4424603283405304,-0.8616203566480937,0.8124618914640993,1512,3,gb_M3_text,all
0.47142164639520534,0.41280367729021544,0.0,0.24697384349405627,0.012218801946693555,430,0.43255814909935,-0.2666855266126739,0.5446565753728355,430,3,gb_M3_text,filing
0.4944092466049352,0.4459859174313368,0.0,0.24789409915848473,0.013359378457554411,1082,0.4463955760002136,-2.229944009488136,1.4120419936645636,1082,3,gb_M3_text,no_filing
0.5022456987731552,0.45893969549300906,0.014727540500736377,0.2471009221750486,0.011359120117888852,1512,0.4424603283405304,0.6126170757021957,0.18510570488975142,1512,3,lr_early_M1M2,all
0.5097831835007932,0.4582836123258984,0.020942408376963352,0.24547778337304055,0.0056170988012916616,430,0.43255814909935,-0.12562747965017942,0.47159614829133767,430,3,lr_early_M1M2,filing
0.4989440648147188,0.46362060822489465,0.012295081967213115,0.24774597733665987,0.014518611209654982,1082,0.4463955760002136,1.43938522884727,-0.14268003198996448,1082,3,lr_early_M1M2,no_filing
0.5162615897738696,0.4497491590946967,0.0,0.24683053289041873,0.011905692070779295,1512,0.4424603283405304,1.0,0.0,1512,3,gb_early_M1M2,all
0.5259232328573946,0.4425481828627184,0.0,0.24545427566587322,0.002001038346607864,430,0.43255814909935,1.0,0.0,430,3,gb_early_M1M2,filing
0.5126660375988967,0.45441560543487963,0.0,0.24737747430128243,0.01584192312019095,1082,0.4463955760002136,1.0,0.0,1082,3,gb_early_M1M2,no_filing
0.5028060152455729,0.4527159627095406,0.020558002936857563,0.2475686016922269,0.01706869557706835,1512,0.4424603283405304,1.2451354761523752,-0.06418840301407214,1512,3,lr_early_all,all
0.5258461131676362,0.46564351842895607,0.021052631578947368,0.24514279645705717,0.019822719586500538,430,0.43255814909935,0.700230351766944,0.14342371157894862,430,3,lr_early_all,filing
0.49152313897904376,0.4497698311613184,0.020366598778004074,0.24853264628661048,0.016047344306915515,1082,0.4463955760002136,1.4384556622050242,-0.1298139456746603,1082,3,lr_early_all,no_filing
0.49283646028934325,0.436596111176933,0.0,0.24683057943005973,0.011891554856197695,1512,0.4424603283405304,1.0,0.0,1512,3,gb_early_all,all
0.4810395734179446,0.42244183780106587,0.0,0.24545534026339488,0.0019853411664658704,430,0.43255814909935,1.0,0.0,430,3,gb_early_all,filing
0.49733855943480676,0.44319942175774196,0.0,0.2473771162523018,0.015828405854954042,1082,0.4463955760002136,1.0,0.0,1082,3,gb_early_all,no_filing
0.46258291708557414,0.41898903606255467,0.0,0.24852660904444487,0.012857525039621629,1512,0.4424603283405304,-1.2947149644344975,0.9986734539799093,1512,3,late_M1M2,all
0.4862286268288384,0.4378005841644181,0.0,0.24633132295387364,0.006414570411076357,430,0.43255814909935,-0.36851754004335346,0.5904834385887554,430,3,late_M1M2,filing
0.4514200686444281,0.41263813021691803,0.0,0.24939904251851666,0.01637127877121264,1082,0.4463955760002136,-1.7339949515772761,1.1920555165704965,1082,3,late_M1M2,no_filing
0.47044773896345,0.41983392752738136,0.0,0.24710863010289852,0.013271085753953804,1512,0.4424603283405304,1.0,0.0,1512,3,late_all,all
0.5043187026264764,0.44626324182612565,0.0,0.24540802251194588,0.006247357035589374,430,0.43255814909935,1.0,0.0,430,3,late_all,filing
0.45095172423328045,0.41445117092447786,0.0,0.24778447230632702,0.016062402059837666,1082,0.4463955760002136,1.0,0.0,1082,3,late_all,no_filing
0.4699530291666002,0.4215657235336612,0.0,0.24718319860665125,0.0134707646308707,1512,0.4424603283405304,1.0,0.0,1512,3,cross_modal,all
0.49559316058522823,0.435191649852562,0.0,0.24554574340526256,0.008687573444067108,430,0.43255814909935,1.0,0.0,430,3,cross_modal,filing
0.45283547112682626,0.41810967578183766,0.0,0.24783394328003122,0.015371680927380338,1082,0.4463955760002136,1.0,0.0,1082,3,cross_modal,no_filing
0.5060545551138549,0.47200697705683986,0.03183791606367583,0.2508365435223442,0.03574752266372624,1404,0.4722222089767456,-0.3213519819095197,0.5801280436141245,1404,4,lr_M1_numeric,all
0.512327764269093,0.49772685520055227,0.05235602094240838,0.250362646510554,0.028338917423582743,392,0.46683672070503235,1.048778990517039,0.05899179561146345,392,4,lr_M1_numeric,filing
0.5026472431077694,0.46624779344912326,0.024,0.251020108372761,0.04049850357175436,1012,0.4743083119392395,-0.8403550164341,0.776499046729957,1012,4,lr_M1_numeric,no_filing
0.5257316047980491,0.4955903528416697,0.0,0.2494996609046368,0.024758478847384136,1404,0.4722222089767456,1.0,0.0,1404,4,lr_M2_visual,all
0.5038172928595707,0.4731402277095675,0.0,0.24954909161236882,0.019633005694587258,392,0.46683672070503235,1.0,0.0,392,4,lr_M2_visual,filing
0.5338404605263158,0.5065386463853098,0.0,0.24948051383207656,0.026743864491088398,1012,0.4743083119392395,1.0,0.0,1012,4,lr_M2_visual,no_filing
0.4910224860212952,0.45828018744264976,0.0,0.24981451463872298,0.023543619493853918,1404,0.4722222089767456,1.0,0.0,1404,4,lr_M3_text,all
0.5186027662300311,0.49104704279304223,0.0,0.24919488121596886,0.01936733446953498,392,0.46683672070503235,1.0,0.0,392,4,lr_M3_text,filing
0.4741619674185464,0.44949367153321607,0.0,0.2500545307471416,0.025161335427712872,1012,0.4743083119392395,1.0,0.0,1012,4,lr_M3_text,no_filing
0.48962410667578565,0.4629283929644942,0.08719346049046321,0.2510231618149944,0.030911935659642228,1404,0.4722222089767456,-0.37088760289606143,0.6423957336715483,1404,4,gb_M1_numeric,all
0.42090882945067587,0.42197649405622645,0.06862745098039216,0.25350183223870315,0.03819009376147176,392,0.46683672070503235,-2.918184915975687,1.8313612328800672,392,4,gb_M1_numeric,filing
